AX,AY,AZ,GX,GY,GZ
-0.2179577,4.149166,-1.868799,-0.23396139,0.100716405,-0.088346384
-0.2179577,4.149166,-1.868799,-0.23335053,0.102549,-0.085292056
-0.10346463,5.4239187,-1.8070266,-0.24129178,0.09216429,-0.08590292
-0.11408776,5.4223824,-1.7826784,-0.26206118,0.07811439,-0.081016004
-0.3057088,4.7836103,-2.9179714,-0.27488935,0.070173144,-0.07918341
-0.31017235,4.7835846,-2.9206724,-0.30604348,0.05062546,-0.07246389
-0.15262333,5.8649387,-1.469446,-0.34025195,0.032910366,-0.065133505
-0.06586215,5.808443,-0.78081137,-0.35735616,0.024358252,-0.06207918
0.241897,5.1364737,-1.1444266,-0.38545597,0.012140946,-0.052305337
0.21914376,5.1379414,-1.1817724,-0.39400807,0.00786489,-0.047418416
0.8442913,4.7652826,-0.025463521,-0.40561453,-0.013515393,-0.018096883
1.1097897,5.032178,1.0625749,-0.40561453,-0.013515393,-0.018096883
1.0960784,5.033697,1.0344198,-0.39706242,-0.017180584,-0.007712174
1.3555771,4.2630854,-0.67005557,-0.37995818,-0.023900103,0.006337727
1.690728,4.448612,-0.3826298,-0.35063666,-0.015958855,0.021609358
1.8729028,3.952466,-1.8442636,-0.3304781,-0.008017606,0.02893974
1.8615913,3.9522133,-1.842918,-0.29260445,0.015195273,0.04298964
1.8845764,3.5222769,-2.6194215,-0.25045475,0.04085161,0.053985216
1.0350187,4.415017,0.76966685,-0.23273966,0.05795584,0.060704734
0.05614554,1.9940157,-4.294453,-0.19425514,0.07811439,0.0735329
0.10128751,1.995225,-4.3005247,-0.1600467,0.086055644,0.08269588
0.12113597,1.9953642,-4.2957783,-0.1459968,0.08361218,0.08575021
-0.082371175,2.522088,-2.0787475,-0.11484267,0.053068917,0.09674578
-0.056611225,2.9215918,-1.2733535,-0.09712757,0.024969118,0.09980011
-0.06541996,2.924283,-1.3156477,-0.05375614,-0.03611741,0.10835222
-0.011472136,0.4662466,-2.846465,-0.012217305,-0.09048442,0.11568261
-0.17001057,0.074985504,-1.964187,0.007941248,-0.11552989,0.11446088
-0.10064988,1.4444065,0.093384385,0.059864793,-0.12530373,0.11446088
-0.021527022,1.1680346,-0.7851058,0.116675265,-0.10086913,0.11140655
0.18247478,0.00302124,-2.2983425,0.13988814,-0.07948884,0.10957395
0.17251879,0.005199432,-2.3258798,0.26328292,-0.005574145,0.094913185
0.74238265,-0.2853861,-1.4441216,0.26328292,-0.005574145,0.094913185
0.92006636,-0.20445824,-0.77363753,0.26328292,-0.005574145,0.094913185
0.91654384,-0.20368195,-0.78237087,0.26816985,-0.020845776,0.096134916
0.69989127,-0.74045086,-2.169514,0.26816985,-0.020845776,0.096134916
0.5365707,-0.54605293,-1.9200504,0.2669481,-0.06971499,0.09552405
0.5490056,-0.54511166,-1.9263848,0.25350907,-0.106977776,0.094913185
0.5495704,-0.5441561,-1.9351913,0.24740042,-0.114308156,0.09735665
0.23278329,-0.9629717,-0.7410686,0.22785273,-0.10942124,0.09735665
0.10383204,-1.3848352,-0.6572983,0.22174409,-0.07399105,0.09063713
0.11098816,-1.3813314,-0.68575525,0.21868975,-0.04955644,0.088804536
0.13966492,-1.3654318,-0.8066397,0.23701571,-0.002519819,0.08513934
0.15472528,-1.3558302,-0.87466216,0.27916542,0.025579982,0.081474155
-0.32411504,-1.9567752,-0.52750295,0.30665436,0.026190847,0.07903069
-0.26726735,-2.194509,-0.09505546,0.3811799,0.002367103,0.07903069
-0.07899511,-2.7630625,0.030544758,0.42149702,-0.021456642,0.07964156
0.23940134,-3.206152,-0.023923874,0.50640726,-0.07399105,0.08269588
0.45505732,-3.2869592,0.73148465,0.6035349,-0.11247557,0.087582804
0.5888432,-3.7169433,1.0519238,0.6414085,-0.121638544,0.088804536
0.73455536,-4.0798106,-0.003440499,0.7153232,-0.099647395,0.088804536
0.85345507,-3.8456993,0.007786393,0.84482664,0.071394876,0.075976364
0.85475814,-3.7202797,0.35066926,0.84482664,0.071394876,0.075976364
0.8483224,-3.6446562,0.88210785,0.84482664,0.071394876,0.075976364
0.80695546,-3.8505912,-0.11308861,0.84482664,0.071394876,0.075976364
0.51413834,-3.9816585,0.36789453,0.8399397,0.078725256,0.07475463
0.52876115,-3.9870992,0.4034574,0.8216137,0.067118816,0.071700305
-0.1476618,-3.8381815,-0.2938894,0.806953,0.057344973,0.06803512
-0.122537345,-3.8417883,-0.26600313,0.7648033,0.03901902,0.06620252
-0.7960547,-3.2590365,-0.20370126,0.711658,0.024358252,0.061926465
-0.9504987,-2.5898228,0.8460691,0.6872234,0.01947133,0.06009387
-0.98220307,-2.5444102,-0.006912589,0.65057147,0.009697486,0.05459608
-0.94097984,-2.453364,-0.9506266,0.6291912,0.002367103,0.051541757
-0.9394746,-2.4720826,-0.8041829,0.6236934,-0.004352415,0.04848743
-0.938537,-2.479239,-0.74293315,0.62858033,-0.02023491,0.04665483
-0.938537,-2.479239,-0.74293315,0.65179324,-0.034895677,0.049098294
-0.8195076,-1.6809368,0.0839473,0.66645396,-0.041615196,0.04482224
-0.60109174,-1.7611966,-2.3487954,0.70066243,-0.04772385,0.044211373
-0.4358801,-0.5411434,-1.0336902,0.71593404,-0.05138904,0.044211373
-0.4412013,-0.54771996,-0.9607962,0.74281216,-0.050167307,0.04604397
-0.2302114,0.33312607,-1.4580799,0.7538077,-0.0538325,0.04848743
-0.31290185,-0.3227625,-3.6595716,0.6243043,0.001756238,0.07047858
-0.3421789,0.8457365,-3.0823312,0.5864306,0.010308351,0.072922036
-0.5792978,2.130476,-1.1812509,0.5864306,0.010308351,0.072922036
-0.72793025,2.3667498,-1.7348242,0.5864306,0.010308351,0.072922036
-0.7071376,1.5499153,-4.783632,0.54305923,0.014584408,0.07841983
-0.70729077,1.5478859,-4.714843,0.5009095,0.01947133,0.08086329
-0.66676813,2.2764463,-4.0423427,0.4569272,0.02069306,0.083306745
-0.57988465,2.928547,-3.9135418,0.3622431,0.012140946,0.091248
-0.5948068,2.7577448,-4.281144,0.32559118,0.007254025,0.09552405
-0.5994265,2.7574558,-4.258006,0.26450464,-0.011682798,0.10163271
-0.6026691,2.7813272,-5.297411,0.22418754,-0.023289237,0.107741356
-0.20122236,4.4785776,-3.6089277,0.21380283,-0.026343564,0.11018482
0.30532616,3.2475376,-5.360774,0.21380283,-0.019013181,0.11262828
0.28513804,3.246892,-5.3501163,0.23457226,0.003588833,0.112017415
0.26451275,3.2462444,-5.3674536,0.24801129,0.020082194,0.10957395
0.4752025,3.4497519,-4.076679,0.2828306,0.05429065,0.103465304
0.73297375,3.6911354,-3.4314556,0.312763,0.083001316,0.099189244
0.7567379,2.8866034,-4.8008194,0.31948254,0.09155343,0.093080595
0.8336288,3.3273497,-3.0670202,0.31764993,0.101938136,0.083306745
0.83072567,3.328083,-3.1326318,0.31031954,0.104992464,0.07903069
0.7440561,2.6039104,-2.3548372,0.24312437,0.09155343,0.06498079
0.56548816,1.4536867,-2.979083,0.20830505,0.08544478,0.060704734
0.45165908,1.168787,-1.4935949,0.16554448,0.074449204,0.057650406
0.45127803,1.1732378,-1.59937,0.06780604,0.03718642,0.049098294
0.20669639,0.3856554,-1.0143629,-0.027488936,-0.00496328,0.045433104
0.162539,-0.015076637,-0.34778467,-0.076358154,-0.02939789,0.04604397
0.15879342,-0.009496689,-0.43126783,-0.1740966,-0.07032586,0.043600507
0.41574198,-0.8047867,-0.069582045,-0.24740042,-0.0978148,0.043600507
0.6166872,-1.4393806,0.003769577,-0.27366763,-0.10942124,0.04665483

-0.49199355,-0.6299486,-0.121005386,-0.9645562,-0.5565746,-0.25266913
-0.48731327,-0.63110924,-0.13883856,-0.96883225,-0.55168766,-0.21784982
-0.4835031,-0.6315851,-0.14054418,-0.9578367,-0.541303,-0.17264579
-0.30872637,0.05794525,1.4563884,-0.9578367,-0.541303,-0.17264579
-0.2663082,-0.20561409,1.3702619,-0.9578367,-0.541303,-0.17264579
-0.2406056,-0.7181902,-0.031684607,-0.9578367,-0.541303,-0.17264579
-0.355783,-0.749259,0.44366208,-0.93645644,-0.5248096,-0.12744176
-0.35234892,-0.74926853,0.45414662,-0.8680395,-0.48143816,-0.024816401
-0.5055761,-0.005403519,0.7097814,-0.82833326,-0.45883617,0.025885414
-0.4974001,-0.006014824,0.71892685,-0.7312057,-0.40263656,0.13645202
-0.53230065,0.48017693,0.7119377,-0.62125,-0.33788484,0.2457969
-0.55625415,0.64540863,0.8370301,-0.57604593,-0.30062205,0.30016392
-0.48964173,0.48490715,-0.040927052,-0.48930305,-0.21998784,0.39606977
-0.5336539,0.36075497,-0.048162848,-0.44226643,-0.13568844,0.47853658
-0.5268287,0.36045742,-0.037473112,-0.42760566,-0.08865182,0.51641023
-0.5131853,1.1755428,0.6789578,-0.44043383,-0.006185011,0.57138807
-0.49618047,0.8947067,0.087166846,-0.4886922,0.071394876,0.60315305
-0.52335644,0.5690756,0.14680383,-0.52412236,0.10010554,0.6123161
-0.52194655,0.56827736,0.13135493,-0.61819565,0.13125966,0.61048347
-0.42720222,0.62723064,0.71095574,-0.6713409,0.13492486,0.60193133
-0.55806816,0.27012634,1.0021914,-0.8179486,0.094607756,0.54023397
-0.7378894,-0.15007591,0.0961445,-0.8503244,0.07383834,0.512745
-0.7294922,-0.15183258,0.071713805,-0.8857546,0.0463494,0.47731483
-0.7218474,-0.15285778,0.065,-0.9242391,-0.005574145,0.3991241
-0.7218474,-0.15285778,0.065,-0.9272934,-0.04772385,0.30077478
-1.0463395,0.07373333,1.7719536,-0.92057395,-0.06849326,0.24885122
-1.0826966,-0.53016376,0.3984908,-0.8729264,-0.10636691,0.14683673
-1.0967767,-0.6808348,0.20721301,-0.8051204,-0.13935363,0.045433104
-1.1003382,-0.679986,0.22241879,-0.77213365,-0.16073392,-0.007712174
-0.8413941,0.20144081,1.4838399,-0.70371675,-0.2083814,-0.09628764
-0.84647423,0.20205593,1.486617,-0.66645396,-0.23587035,-0.13660474
-0.5029601,-0.36588764,0.18139176,-0.61453044,-0.29084823,-0.20807597
-0.5091356,-0.3644209,0.2032067,-0.5882632,-0.34399348,-0.26305383
-0.12312633,0.7985544,1.3092759,-0.57787853,-0.36720636,-0.28565586
-0.12064618,0.7987728,1.3217127,-0.5662721,-0.39041924,-0.31070134
-0.11742312,0.7995415,1.3493179,-0.5644395,-0.3946953,-0.31925344
-0.093906105,0.29841423,0.41123337,-0.5644395,-0.39225185,-0.31803173
-0.16539896,0.9222603,0.9205682,-0.5540548,-0.3574325,-0.30214924
-0.30664164,0.73333263,0.8859639,-0.52595496,-0.2932917,-0.27160597
-0.301027,0.7329235,0.88964236,-0.5119051,-0.26152667,-0.24656048
-0.4703396,0.12306118,-0.3318571,-0.39278635,-0.11675162,-0.13660474
-0.5824852,0.18684673,0.85429806,-0.39278635,-0.11675162,-0.13660474
-0.32236964,-0.45260525,-0.16310093,-0.36163223,-0.088040955,-0.1091158
-0.32091802,-0.4535656,-0.18452716,-0.2883284,-0.039171733,-0.0388663
-0.3216589,-0.45435905,-0.20956165,-0.25595254,-0.019624045,-0.008933905
-0.23307347,-0.37056255,0.43687284,-0.20158553,0.0182496,0.058872137
-0.18709701,-0.37290955,1.6220927,-0.1740966,0.06345363,0.1175152
-0.12648088,-0.6272726,1.147022,-0.16798794,0.081779584,0.14011721
-0.12293959,-0.62844086,1.1201842,-0.17531833,0.13370313,0.18715385
-0.10550356,-0.83018494,0.5426006,-0.21074851,0.18318321,0.21891883
-0.34410602,-0.7444372,1.1332967,-0.2321288,0.20334177,0.22991441
-0.86438334,-0.69499874,1.0553415,-0.27977628,0.23144157,0.23968825
-0.8608251,-0.69552135,1.0490409,-0.3268129,0.23144157,0.23907739
-0.8565838,-0.69546795,1.0662193,-0.34697145,0.22166772,0.2354122
-1.0492393,-0.35600567,1.1772265,-0.3652974,0.18379408,0.2140319
-1.0901144,0.016793251,1.2647861,-0.36713,0.15813774,0.2018146
-1.1932654,-0.08873463,0.8580583,-0.34208453,0.1043816,0.16821702
-1.1900027,-0.08850098,0.87572896,-0.29810223,0.051236324,0.122402124
-1.1375282,0.30638885,0.9806396,-0.26511553,0.029245174,0.09980011
-0.8585467,0.3017683,0.7261983,-0.1826487,-0.005574145,0.044211373
-0.8585633,0.30248833,0.74804777,0.11728613,0.03718642,-0.1567633
-0.85582453,0.30239964,0.7526585,0.11728613,0.03718642,-0.1567633
-0.85211957,0.3017435,0.7443688,0.11728613,0.03718642,-0.1567633
-0.16223955,0.31126404,0.074902415,0.11728613,0.03718642,-0.1567633
-0.16321576,0.31177998,0.08722296,0.14905111,0.038408153,-0.18547396
-0.16736907,0.31176472,0.07512277,0.19120082,0.013362677,-0.22579107
-0.16736907,0.31176472,0.07512277,0.19975294,-0.002519819,-0.24350616
0.22306138,0.50568295,0.78955233,0.20463985,-0.044058654,-0.26855165
0.22174007,0.5060644,0.7972329,0.19120082,-0.08865182,-0.28748846
0.11072022,-0.018795967,0.48882103,0.17592919,-0.10453431,-0.29115364
0.05164075,0.4943962,0.8946663,0.1441642,-0.124692865,-0.29115364
-0.2059601,0.11995602,0.9078028,0.12339478,-0.12408201,-0.28015807
-0.3814891,-0.07433891,0.5662357,0.1160644,-0.117362484,-0.27282768
-0.5687238,-0.13746452,0.78496087,0.112399206,-0.09353874,-0.2496148
-0.5650965,-0.13843822,0.76242757,0.12889257,-0.06116288,-0.21968241
-0.9333228,-0.29920578,1.1716139,0.14660765,-0.041615196,-0.20135646
-1.0337185,-0.20893097,0.71123576,0.17898351,-0.011682798,-0.15615243
-1.0264158,-0.21000195,0.69575,0.2003638,-0.004352415,-0.13477215
-1.0364485,0.32589817,1.4283606,0.23884831,0.012140946,-0.085292056
-0.79041624,-0.004004479,0.5591443,0.26816985,0.016417004,-0.03642284
-0.5147785,0.039445877,0.2991396,0.26511553,0.0622319,0.110795684
-0.5204466,0.039941788,0.29819092,0.26511553,0.0622319,0.110795684
-0.19699734,0.42876625,0.6762784,0.26511553,0.0622319,0.110795684
0.2442261,0.62081814,0.5403326,0.26511553,0.0622319,0.110795684
0.5174881,0.44345665,-0.39881986,0.24923302,0.06345363,0.123623855
0.5181369,0.44350815,-0.39561024,0.226631,0.059788436,0.14928019
0.51867235,0.4437561,-0.385076,0.21868975,0.050014593,0.16210836
0.51867235,0.4437561,-0.385076,0.21502456,0.002977968,0.17310394
0.38075632,0.1630907,-0.043518245,0.22052236,-0.025121834,0.17860173
0.38464284,0.16201305,-0.06939387,0.24495697,-0.0819323,0.17982346
-0.3170783,-0.6411562,0.093197346,0.28893927,-0.12224941,0.17249307
-0.3029136,-0.6429167,0.07399464,0.31642818,-0.13080151,0.1651627
-0.9894471,-0.81516075,0.39199322,0.38606682,-0.12408201,0.14805846
-0.97794956,-0.81666756,0.36447102,0.45142943,-0.10025826,0.12056953
-1.1834359,-1.3775625,1.1037515,0.4868596,-0.082543164,0.103465304
-1.1848475,-1.3778172,1.0763597,0.54244834,-0.05933029,0.0735329
-0.66395724,-1.7630854,0.78453827,0.5833763,-0.05138904,0.038713586
-0.33839935,-1.7840171,1.0057447,0.5919284,-0.056886826,0.021609358
-0.34501463,-1.7834287,1.0069371,0.5833763,-0.07948884,-0.008323039
0.025233567,-1.5172262,1.1066958,0.5729916,-0.09476047,-0.024205536
0.7959014,-1.2077847,0.59862816,0.32436943,-0.2083814,-0.12255484
0.79224175,-1.2071352,0.6250947,0.32436943,-0.2083814,-0.12255484
0.7911452,-1.2068205,0.6404016,0.31337386,-0.19310978,-0.124387436
1.19047,-1.0442019,-0.3285586,0.31337386,-0.19310978,-0.124387436
1.2313762,-0.78371525,-0.297666,0.31337386,-0.19310978,-0.124387436
0.7427143,-0.22938442,-0.5927081,0.30543262,-0.18333593,-0.12988523
0.75869745,-0.230896,-0.6003467,0.30787608,-0.16562083,-0.12683089
0.77503014,-0.2322464,-0.5991659,0.3359759,-0.1417971,-0.1286635
0.34167957,0.29447746,0.20768005,0.3567453,-0.13629931,-0.12744176
-0.093940854,1.2939329,2.914736,0.4184427,-0.14301883,-0.112780996
-0.07126933,1.292036,2.910182,0.45631635,-0.15279266,-0.10239629
-1.6812896,1.4932337,4.53757,0.5235115,-0.18272507,-0.0828486
-1.6502588,1.4906912,4.524782,0.5858198,-0.21326832,-0.06085745
-2.816956,0.5595751,-0.14391863,0.6133087,-0.2224313,-0.048640147
-2.802907,0.5584402,-0.15513386,0.64873886,-0.21937698,-0.024205536
-3.3836296,2.428424,3.6172407,0.65118235,-0.1839468,-0.001603521
-3.3894877,2.4293022,3.6467502,0.64751714,-0.15279266,0.006948592
-3.4006171,2.3752708,2.7777178,0.61391956,-0.083764896,0.024663685
-2.9542813,4.6633463,6.2194433,0.56016344,-0.02023491,0.041157044
-2.9542813,4.6633463,6.2194433,0.26450464,-0.5144249,0.17615826
-2.9624867,4.665188,6.2655435,0.23457226,-0.49548808,0.21036673
-2.574219,2.993637,2.348291,0.23335053,-0.47594038,0.22808181
-1.4133117,4.23446,3.0887077,0.24251351,-0.39713877,0.25557074
-0.45594698,3.6546316,0.15266952,0.27855456,-0.29084823,0.28244883
-0.48279554,3.6597013,0.21787646,0.30604348,-0.22915083,0.2897792
-0.4957924,3.6632528,0.26683837,0.35796702,-0.10209085,0.30505082
-0.6273548,4.5675726,0.9832792,0.42332962,-0.007406741,0.3123812
-0.9248548,4.309165,0.594488,0.4538729,0.013973543,0.31848988
-0.9168714,4.3089476,0.602054,0.50762904,0.007254025,0.3215442
-0.9186434,4.309144,0.60297406,0.5589417,-0.076434515,0.32398766
-0.9186434,4.309144,0.60297406,0.58032197,-0.14118622,0.32337677
-0.6463856,2.387247,-0.15090019,0.61269784,-0.3030655,0.317879
-0.6634347,2.3877726,-0.16680151,0.62858033,-0.37148243,0.31054863
-0.566236,0.9433994,-1.1127121,0.63285637,-0.43134722,0.29405525
-0.20609981,0.38562775,0.35260522,0.5174029,-0.1735621,0.16088663
0.031374812,-0.388196,0.39738017,0.5174029,-0.1735621,0.16088663
0.028949618,-0.38968658,0.35539925,0.5174029,-0.1735621,0.16088663
0.6220707,-2.7865238,-1.010328,0.49113566,-0.12652546,0.13950635
0.60181904,-2.7864065,-1.0637643,0.49113566,-0.12652546,0.13950635
1.0934753,-4.019148,0.48971248,0.44348818,-0.051999904,0.09980011
1.0836372,-4.0191135,0.44955698,0.40133846,-0.030619621,0.06620252
1.0839455,-4.0197315,0.41590548,0.38056904,-0.03733914,0.049098294
1.0187747,-4.9140825,0.15094402,0.3390302,-0.070936725,0.018555032
0.7893972,-5.333935,-0.92429155,0.31703907,-0.09292787,0.003894266
0.665169,-5.33198,-0.7687778,0.28160888,-0.13324498,-0.018707749
0.6659552,-5.3319983,-0.763935,0.24190263,-0.15706873,-0.041309763
0.48501754,-5.2769823,-0.74586457,0.22296582,-0.15767959,-0.052305337
0.30034292,-5.406415,-2.0108309,0.18509217,-0.13019066,-0.070631295
-0.2704004,-4.1880155,-1.0660452,0.15454891,-0.09292787,-0.08651379
-0.25375175,-4.189156,-1.0479467,0.14049901,-0.076434515,-0.09323331
-0.23526478,-4.1904693,-1.0342045,0.11789699,-0.053221636,-0.096898496
-0.47468495,-3.6421971,-0.96237844,0.095294975,-0.050167307,-0.09445504
-0.605721,-3.4896827,-1.5121722,0.08246681,-0.063606344,-0.09017898
-0.60393447,-3.1019049,-1.4518186,0.06780604,-0.11919508,-0.07490735
-0.6617308,-3.2191768,-1.9604876,-0.006108652,-0.18883371,0.029550606
-0.8242019,-3.798602,-3.3733735,-0.007941248,-0.16928603,0.039935317
-1.082183,-3.7181015,-2.8615298,-0.014049901,-0.14240795,0.052763484
-1.0670035,-3.7202682,-2.8973932,-0.014049901,-0.14240795,0.052763484
-1.7984667,-2.9494796,-0.8100661,-0.014049901,-0.14240795,0.052763484
-1.7831669,-2.9514813,-0.85809803,-0.014049901,-0.14240795,0.052763484
-2.6226652,-3.094131,0.3082973,-0.02565634,-0.12041681,0.06742425
-2.618426,-3.0947633,0.26637247,-0.0421497,-0.06910413,0.09430232
-2.3999288,-1.8857856,2.2725463,-0.06414085,-0.051999904,0.12179126
-2.4022517,-1.8855557,2.286338,-0.07513642,-0.05627596,0.13278683
-2.0520062,-3.3191419,-2.7058446,-0.09773844,-0.07765625,0.15416712
-1.7896302,-0.25397205,2.7106216,-0.12889257,-0.11308643,0.17188221
-1.7996454,-0.25315,2.7219725,-0.14110987,-0.13568844,0.17676914
-1.3717984,1.9436951,4.9191985,-0.16432275,-0.17111863,0.18348865
-0.63767743,1.1701727,-0.33329618,-0.1777618,-0.17417295,0.18471038
-0.5181298,3.087719,0.7004554,-0.20586158,-0.14057536,0.17493653
-0.52855563,3.0896149,0.73965573,-0.22602014,-0.07399105,0.16027577
-0.52962685,3.0918283,0.8053508,-0.23884831,-0.04589125,0.15172365
-0.5942703,3.683197,0.051177233,-0.26511553,-0.012293663,0.1297325
-0.84936905,3.9429312,-0.39880934,-0.29871312,-0.027565295,0.10957395
-0.83518416,3.9422665,-0.3872323,-0.34025195,-0.09231701,0.08819367
-0.983008,5.0916348,-0.93648064,-0.36957347,-0.13935363,0.07964156
-0.9854057,5.093153,-0.90692663,-0.4269948,-0.22304218,0.055206947
-0.97218645,5.8581944,1.4390192,-0.4569272,-0.2541963,0.047876563
-0.9821982,5.857733,1.4117706,-0.5149594,-0.28718302,0.02893974
-0.9448285,4.5022945,-0.5390438,-0.54550266,-0.29878947,0.020387627
-0.94017303,4.50264,-0.52291095,-0.59131753,-0.3122285,0.00206167
-0.9333184,4.8799686,0.19369537,-0.61819565,-0.31283936,-0.008323039
-0.7333344,5.4032135,1.9138778,-0.6224717,-0.30978504,-0.0107665
-0.74372727,5.4040146,1.912963,-0.6206391,-0.2859613,-0.016264288
-0.46575376,4.2326727,0.5763269,-0.60048056,-0.27496573,-0.009544769
0.47132897,2.9482307,-0.038663805,-0.57971114,-0.28168523,-0.005879578
0.74106944,3.0517473,0.26191607,-0.53023106,-0.30856332,0.010002919
0.738001,3.0524454,0.27222353,-0.48075095,-0.3311653,0.02893974
0.81446993,2.219181,0.2824521,-0.45937067,-0.33910656,0.038713586
0.83026487,1.1850567,-1.0825229,-0.4129449,-0.33605224,0.0613156
0.8378023,1.1830387,-1.1194459,-0.40133846,-0.32383493,0.072922036
0.8405779,1.1825275,-1.1279367,-0.3885103,-0.3030655,0.09857838
0.8428774,1.1818142,-1.1434002,-0.3915646,-0.27924177,0.12545645
0.6585238,0.03020382,-0.38443828,-0.40194935,-0.27252227,0.13889548
0.16484249,-1.1738605,-0.95520115,-0.47036624,-0.22731823,0.18043432
0.18209815,-1.1763172,-0.9969249,-0.47036624,-0.22731823,0.18043432
-1.3060613,-2.332086,-2.001708,-0.49480084,-0.21693352,0.19204076
-1.2745345,-2.3341632,-1.9874048,-0.5314528,-0.19799669,0.20486893
-2.4475794,-0.26094246,1.3332249,-0.56382865,-0.18822286,0.21342105
-2.358889,0.4080963,1.8634453,-0.5687156,-0.1839468,0.21586451
-2.0477734,-0.08922005,1.2966934,-0.5858198,-0.18028161,0.21525364
-1.4864662,-1.4474144,-2.560317,-0.5833763,-0.178449,0.21525364
-1.4519275,-3.2362852,-5.668686,-0.5766568,-0.17111863,0.20425807
-1.6897488,-1.5743256,-1.9615461,-0.55833083,-0.1662317,0.19204076
-1.6858929,-1.5721397,-1.8961521,-0.54428095,-0.16073392,0.18348865
-2.511694,2.8203335,2.6205316,-0.51251596,-0.16134478,0.16394097
-2.2750444,2.3942347,-0.99511874,-0.48258355,-0.17783815,0.14256068
-1.8640527,0.6537676,-5.0686903,-0.46853364,-0.19188805,0.12728904
-1.8974118,0.656353,-5.0640254,-0.43127087,-0.21632266,0.10529789
-1.4462928,-0.8302517,-3.731459,-0.408058,-0.23159428,0.07903069
-1.7107623,0.7387543,2.0849328,-0.39461896,-0.22731823,0.06620252
-1.899963,0.59997654,-0.38895026,-0.37995818,-0.20349449,0.03932445
-1.8637094,0.5951872,-0.45498896,-0.37140608,-0.18944459,0.025274549
-1.8378544,0.5912981,-0.5451579,-0.35918877,-0.15829046,-3.82E-04
-1.4356284,0.2585039,-1.9601312,-0.30787608,-0.15034921,-0.05963572
-0.7517279,-0.7685461,-2.2705092,-0.30787608,-0.15034921,-0.05963572
-0.80214524,-0.76492023,-2.3116322,-0.30787608,-0.15034921,-0.05963572
0.12302786,-2.4264965,1.4404242,-0.30787608,-0.15034921,-0.05963572
0.09361321,-2.4233503,1.350243,-0.30115658,-0.16195565,-0.06574437
0.30385,-1.9850926,2.7078915,-0.2779437,-0.18761198,-0.07124216
0.21372843,-2.3912659,0.22580083,-0.24801129,-0.20044015,-0.07551821
0.11267799,-2.3680906,0.08457333,-0.22785273,-0.19921842,-0.076739945
0.11349368,-2.367444,0.059736103,-0.1863139,-0.18700112,-0.07551821
-0.029434204,-2.9946828,2.3121443,-0.16493362,-0.17111863,-0.07612908
-0.028155208,-3.2573957,2.499964,-0.11362094,-0.12713633,-0.07185303
-0.03248769,-3.2563496,2.482158,-0.070249505,-0.07704538,-0.07307476
-0.16746813,-3.131577,2.3216014,-0.047036625,-0.054443367,-0.0669661
-0.7116136,-2.6557684,0.4865373,-0.003054326,-0.023900103,-0.060246583
-0.8579519,-1.5494413,2.1827347,0.021380283,-0.021456642,-0.05169447
-0.85432726,-1.5505829,2.2088277,0.03359759,-0.031230485,-0.047418416
-0.86623424,-1.5503054,2.2326515,0.045814894,-0.06299548,-0.03397938
-0.39559507,-2.3300161,0.6938509,0.04642576,-0.10209085,-0.019929478
-0.09223962,-1.7173538,0.8330652,0.045814894,-0.114308156,-0.019318614
-0.09003568,-1.7185526,0.88981676,0.039095376,-0.11491902,-0.006490443
-0.078341424,-1.7199812,0.9232286,0.029321533,0.004810564,-0.008323039
-0.044822574,-1.4949265,0.14511311,0.029321533,0.004810564,-0.008323039
0.19591212,-0.8138828,0.44574848,0.029321533,0.004810564,-0.008323039
0.1981976,-0.8143234,0.51089376,0.029321533,0.004810564,-0.008323039

-0.32995936,-0.6641531,0.34257865,-0.021380283,0.036575556,-0.12988523
-0.32868862,-0.66534805,0.3128037,0.032375857,0.04268421,-0.13293955
-0.33347708,-0.34931374,0.6719339,0.15088372,0.053679783,-0.13538301
-0.40171415,-0.3759079,1.0897958,0.26450464,0.0603993,-0.13843733
-0.39859018,-0.37556458,1.0969688,0.312763,0.05429065,-0.13660474
-0.11669482,-0.73760223,-0.103453666,0.2180789,-0.007406741,-0.07307476
0.07356384,-0.2758398,0.7195122,0.15943582,-0.007406741,-0.06085745
0.28048575,-0.39523697,1.0361521,0.15943582,-0.007406741,-0.06085745
0.50541186,-0.9267702,-0.60805094,0.15943582,-0.007406741,-0.06085745
0.61870944,-0.77835846,-0.7462146,0.15943582,-0.007406741,-0.06085745
0.561623,-0.20553112,0.46134412,0.09101892,-0.009850202,-0.051083606
0.48621494,-0.049556732,0.36301938,0.029321533,-0.006185011,-0.042531494
0.22397827,-0.05697441,0.049347967,-0.03359759,-0.00496328,-0.03214678
0.22633418,-0.056640625,0.056610078,-0.15393804,-0.006795876,-0.011377365
0.22715807,-0.056168556,0.06721565,-0.22907446,-0.001298089,0.012446379
-0.12595306,-0.11637974,-0.24834555,-0.25045475,5.35E-04,0.020387627
-0.122290164,-0.11624718,-0.24648911,-0.2510656,0.003588833,0.037491854
-0.48098028,0.3035288,0.76308984,-0.20647246,0.013362677,0.050320026
-0.4812103,0.118842125,0.047129422,-0.16982053,0.022525655,0.053985216
-0.33588356,0.21649265,-0.07624212,-0.07269296,0.05245805,0.06009387
0.10281944,0.06853104,0.37774026,-0.015882496,0.071394876,0.061926465
0.09523001,0.06850052,0.38043988,0.1001819,0.10743593,0.055817813
0.08678046,0.06760025,0.36286506,0.20830505,0.12637275,0.04848743
