AX,AY,AZ,GX,GY,GZ
-0.6379875,0.14256191,0.8431986,0.14294247,0.005421429,0.045433104
-0.6361115,0.1417265,0.8337264,0.12705997,-0.03306308,0.04848743

1.2246215,0.81937885,1.9025124,0.45204028,-0.33299792,0.51641023
1.998249,-1.204361,-2.1837811,0.5479461,-0.29084823,0.48342347
2.3470826,-1.2891331,-2.5731766,0.643852,-0.2932917,0.44677156
2.4312882,-1.0319128,0.8487655,0.7495316,-0.31894803,0.404011
2.5279024,-1.7181807,-2.8192215,0.80573124,-0.33544138,0.38079813
2.0228107,-0.8363695,0.4696108,0.9071349,-0.34826955,0.32948545
1.3322299,-0.41844177,1.6863002,0.9578367,-0.34216088,0.3019965
0.5931624,-1.4932737,0.47108316,1.0519099,-0.30428725,0.24885122
0.31702435,-1.7730575,-0.63994443,1.1313224,-0.23587035,0.19387336
-0.10802665,-1.386857,0.039154172,1.1905763,-0.15890132,0.14072809
-0.4224312,-0.9041443,2.8041291,1.2144,-0.12896892,0.110795684
-0.29681233,-2.420453,-2.2927113,1.2394456,-0.08315403,0.061926465
-0.42655706,-2.9568944,-1.3767326,1.2425,-0.07032586,0.03932445
-0.320841,-1.04492,1.5138497,1.2278391,-0.060552016,-9.93E-04
0.43874872,-1.1588764,0.3226111,1.1997393,-0.070936725,-0.03397938
0.4249914,-1.1554041,0.34064996,1.1759156,-0.083764896,-0.04680755
0.41769484,-1.1509371,0.3652507,1.1270463,-0.10514518,-0.069409564
0.70499897,-2.146925,-3.7842002,1.0891727,-0.10758864,-0.07857254
0.65976536,-0.6412363,1.918,1.0054842,-0.0959822,-0.09506591
1.7075714,-0.61748505,-0.7822106,0.9138544,-0.054443367,-0.10606148
1.7183383,-0.620204,-0.7948637,0.8594874,-0.01779145,-0.11400273
2.1440701,-0.60649395,-0.51860297,0.75808376,0.08544478,-0.1249983
2.394317,-0.7035217,-1.28027,0.6554584,0.21311562,-0.13599387
2.0508218,-0.89554405,1.6891817,0.56382865,0.35178202,-0.14576772
1.7501383,-1.6332808,-1.9112048,0.5235115,0.41225767,-0.14882204
1.7717586,-1.6362705,-1.9238995,0.4868596,0.46173778,-0.15004377
0.75573915,0.50394344,2.2917795,0.4129449,0.533209,-0.1567633
0.35048342,-1.2043934,-1.837945,0.35979962,0.57230437,-0.16042848
0.11460355,-0.9892216,0.03412795,0.3378085,0.5802456,-0.15798502
0.18683104,-1.0871363,-3.6470332,0.24862215,0.5582545,-0.16470455
-0.4011685,1.0472584,5.8406324,0.24862215,0.5582545,-0.16470455
0.17902008,1.6169786,2.0799208,0.22357668,0.55397844,-0.16714801
0.24584933,-0.28577042,-1.7210469,0.1600467,0.5442046,-0.17753272
0.25619477,-0.27686882,-1.6738952,0.09896017,0.55397844,-0.19463694
-0.57497597,0.22131252,-1.9079006,0.058643065,0.5582545,-0.20624338
-1.2090641,2.3831396,4.8031683,-0.009773844,0.59001946,-0.23067799
-1.7692194,1.4958735,-1.2845324,-0.09040806,0.63766694,-0.25938866
-1.7525806,1.4942036,-1.2926795,-0.13133603,0.65721464,-0.27038422
-3.5910685,0.03309059,-3.1440241,-0.20341812,0.687147,-0.29420796
-3.574027,0.04267311,-3.0963078,-0.24251351,0.6810384,-0.3039818
-3.565383,0.045640945,-3.081804,-0.31581733,0.6278931,-0.31680998
-3.550643,0.040382385,-3.1076088,-0.3744604,0.5051092,-0.31803173
-2.9377272,2.518381,-2.094562,-0.40378192,0.42142066,-0.3131448
-1.8832052,2.388341,1.418962,-0.46853364,0.23693936,-0.30153835
-0.5643439,0.5938873,-3.3044302,-0.5308419,0.056123246,-0.2764929
-0.18221813,-0.6890402,0.0825274,-0.56138515,-0.012293663,-0.2673299
-0.045397036,0.8108206,3.4179766,-0.61269784,-0.094149604,-0.23495404
0.106843576,0.7713318,1.079529,-0.65301496,-0.10025826,-0.19402607
0.13017185,0.76503944,1.0468266,-0.6713409,-0.082543164,-0.17386752
0.8789918,0.6911106,-3.4986424,-0.68111473,-0.07887798,0.0332158
0.6613233,-0.3476076,1.6090848,-0.68111473,-0.07887798,0.0332158
0.72746056,-1.2717104,-1.3354023,-0.68111473,-0.07887798,0.0332158
0.20879795,-1.2089176,3.2650447,-0.68111473,-0.07887798,0.0332158
-0.34879488,-0.17102909,6.0283527,-0.6719518,-0.18822286,0.1175152
-0.31641924,-0.17749023,5.990218,-0.6658431,-0.2590832,0.1596649
-0.6412779,0.057002068,3.6881104,-0.66828656,-0.43256894,0.2494621
-0.6495545,-0.16060543,3.6808922,-0.66828656,-0.51137054,0.29405525
-0.6653433,-0.15691185,3.7036366,-0.66645396,-0.6213263,0.3759112
-0.70411813,-0.15774918,3.6943865,-0.675617,-0.65736735,0.4516585
-0.4982168,0.05533409,3.5267923,-0.6786713,-0.64331746,0.48342347
-0.35029915,0.2826004,3.231162,-0.6817256,-0.5461899,0.5377905
-0.35988796,0.2832737,3.2343817,-0.68477994,-0.48327076,0.562836
-0.32904303,0.2965393,3.3231192,-0.68661255,-0.34399348,0.5982661
-0.69009286,1.3394432,3.1784256,-0.6963864,-0.2401464,0.6257551
-0.41301075,0.44228745,-0.96880066,-0.698219,-0.21082486,0.63675064
-0.43358108,0.4406023,-0.9808202,-0.70554936,-0.22853996,0.6514114
0.43350324,0.40279675,1.6875826,-0.698219,-0.32383493,0.65629834
0.91666985,0.3881817,2.8087213,-0.6933321,-0.38553232,0.6538549
1.0382786,-0.6016102,2.2820385,-0.66523224,-0.50159675,0.64408106
1.0408227,-0.17190266,2.2679462,-0.50640726,-0.5425247,0.50113857
0.85831547,-0.39322948,0.76448745,-0.50640726,-0.5425247,0.50113857
0.4314394,-1.002121,0.037350416,-0.50640726,-0.5425247,0.50113857
0.02183628,-0.13619995,3.089089,-0.50640726,-0.5425247,0.50113857
-0.06142859,-0.3696165,2.4520595,-0.47586402,-0.45394924,0.43455425
-0.28784108,-1.1315746,2.4599838,-0.46303585,-0.40446916,0.40095666
-0.25387758,-0.6915703,3.810669,-0.44348818,-0.35254562,0.36613736
0.19145316,-1.0081263,0.73674434,-0.42210788,-0.2767983,0.29955304
0.19370633,-1.0044699,0.759695,-0.39461896,-0.26702446,0.24090998
0.18778658,-0.99746513,0.8009452,-0.3744604,-0.29390255,0.209145
0.17266399,-0.9913063,0.83439976,-0.33292156,-0.4020257,0.16027577
1.6235502,-1.089468,0.75539106,-0.28221974,-0.51870096,0.11995866
1.893661,-0.78295135,1.0398937,-0.25411993,-0.56573755,0.10102184
1.8894644,-0.7826519,1.0407476,-0.18753563,-0.6146068,0.069867715
1.8993257,-0.7796488,1.0600176,-0.099571034,-0.6023895,0.039935317
1.9191394,-0.7746048,1.0921125,-0.039095376,-0.5614615,0.028328875
0.60232854,0.63318634,1.5494051,0.06841691,-0.43256894,0.010002919
-0.0787424,0.46735573,1.108983,0.12522738,-0.35682166,0.003894266
-0.06333573,0.4695282,1.1233482,0.22540927,-0.23281601,-0.007712174
-0.6501751,0.003461838,0.094415426,0.312763,-0.1698969,-0.005879578
-0.79276943,-0.6490822,-0.06927812,0.3408628,-0.22853996,0.042378776
-0.64621425,-0.39188004,0.76047766,0.32375857,-0.19494237,0.049098294
-0.2496414,0.82270336,2.9684196,0.32375857,-0.19494237,0.049098294
0.5066843,0.9861021,2.2764287,0.30604348,-0.14546229,0.05459608
1.2602884,0.9442692,2.9493456,0.30604348,-0.14546229,0.05459608
2.03679,-0.5291157,-0.9401438,0.30604348,-0.14546229,0.05459608
2.0683284,-1.68362,-1.4816759,0.28588495,-0.08865182,0.055817813
2.0026097,0.4089737,3.1925838,0.25717425,0.038408153,0.057650406
1.665782,0.1898117,0.19525313,0.24862215,0.101938136,0.055817813
0.9327897,1.6154337,4.6442475,0.26267207,0.2186134,0.05459608
0.97052705,1.6187449,4.6675415,0.30848694,0.3016911,0.045433104
0.99837,1.6280985,4.7208095,0.3408628,0.33040175,0.03932445
-0.36594242,0.16301727,-0.6911789,0.41722095,0.35056028,0.030772336
-0.8567906,1.0576162,0.6537398,0.50823987,0.3187953,0.01366811
-0.8464999,1.0506086,0.6186404,0.6078109,0.25343272,-0.011377365
-0.8226924,1.0458927,0.5961218,0.65668017,0.22472206,-0.02603813
-0.7916548,1.048521,0.6120219,0.7098254,0.21250474,-0.04008803
-1.9552369,1.1299238,0.7867986,0.7812967,0.2149482,-0.0828486
-2.1317632,0.74816227,0.61563194,0.82711154,0.2693152,-0.12744176
-1.9031621,0.41442204,0.10321784,0.8338311,0.30535626,-0.15737416
-1.6897402,-1.2359247,-2.0966682,0.81245077,0.4104251,-0.24411702
-1.7312979,0.67226505,3.9783144,0.7800749,0.44157922,-0.27343854
-1.4873866,0.3651886,2.8933804,0.7415904,0.46662468,-0.30642527
-1.3624737,-1.6907825,-0.3472234,0.64812803,0.49533537,-0.36262488
-1.4654126,-2.199586,-2.0669787,0.54000485,0.48372892,-0.41088325
-1.8581749,-1.2528696,0.30110073,0.49480084,0.4733442,-0.43409613
-2.463999,-0.84820557,4.4873323,0.40500367,0.42447498,-0.47013718
-2.5796275,-2.4105425,-0.40314305,0.34208453,0.38843393,-0.4835762
-3.092088,-1.0361624,5.230756,0.32070425,0.30230194,-0.5012913
-2.8872101,1.6712685,10.146311,0.3109304,0.19723311,-0.50006956
-2.8872101,1.6712685,10.146311,-0.18081611,-0.33421963,0.22624922
-2.2416613,-2.6174073,-2.463975,-0.14538592,-0.25725064,0.22258402
-2.2700245,-2.6118636,-2.4311311,-0.026267206,-0.051999904,0.22747095
-2.3010175,-2.595552,-2.334093,0.051923547,0.05429065,0.23113614
-0.38140374,2.2916203,5.4258723,0.34391713,0.30657798,0.24518603
1.0344023,1.623826,1.3481266,0.45631635,0.33528867,0.25434902
